date,tweetid,userid,username,text,coords
b'Mon Dec 18 11:38:30 +0000 2017',942720724413841000,869453922594893000,b'EmptyChair',"b""Our new blog post is coming out this afternoon! Collab with @firedtreasures, can't wait to share it with you guys!\xe2\x80\xa6 https://t.co/wyA1vjdxPU""","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:31 +0000 2017',942720729853956000,294015848,b'Winter soon come',b'God has answered my prayers https://t.co/zteFWXQWo6',"{'type': 'Point', 'coordinates': [-0.1494, 51.4578]}"
b'Mon Dec 18 11:38:31 +0000 2017',942720730038505000,771828230,b'Team Universal',"b""@Madonna @eltonofficial @ITSJEREMYSCOTT @adidasoriginals The admission's free, He loves you...\xe2\x80\xa6 https://t.co/QaC2lzU3Bz""","{'type': 'Point', 'coordinates': [-0.10249257, 51.51958221]}"
b'Mon Dec 18 11:38:32 +0000 2017',942720733985300000,494185543,b'Dan The Luddite',b'@MartCAFC45 @SuttonCouncil You love a set of temp lights on Green wrythe lane Lol',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:32 +0000 2017',942720733964308000,625433047,"b""Tomas O'Reilly""",b'Wasn\xe2\x80\x99t really prepared for the sardine in a tin experience that is rush hour on the London Underground. Too close f\xe2\x80\xa6 https://t.co/jY9FKf6Nkd',"{'type': 'Point', 'coordinates': [-0.0931, 51.5142]}"
b'Mon Dec 18 11:38:33 +0000 2017',942720736694886000,3288517582,b'myglutenfreeguide',b'Ooooh yeaaah potato skins with bacon and cheese - one of the #glutenfree party food items available in shops this y\xe2\x80\xa6 https://t.co/X1nTgtdVfr',"{'type': 'Point', 'coordinates': [-0.073771, 51.562052]}"
b'Mon Dec 18 11:38:38 +0000 2017',942720757175549000,116203390,b'silvijah',b'Angels with filthy souls felling \xe2\x80\x98Festive\xe2\x80\x99 on vogueitalia #photovogue \nWith slice_me_nice_ \xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x92\xa3 @\xe2\x80\xa6 https://t.co/xOHUnvGd38',"{'type': 'Point', 'coordinates': [-0.1024666, 51.5395158]}"
b'Mon Dec 18 11:38:38 +0000 2017',942720756907151000,90861748,b'Tom Ryan-Elliott',"b""@CoinbaseSupport my number didn't actually add so I can't properly verify my number https://t.co/uibXrf3Mhi""","{'type': 'Point', 'coordinates': [0.50193177, 51.3431845]}"
b'Mon Dec 18 11:38:39 +0000 2017',942720761415991000,56117725,b'RunningDiary.co.uk',b'Dinton 5km/10km Summer Series #3 (12 July 2018) https://t.co/Y3mAAQmKNw #running',"{'type': 'Point', 'coordinates': [0.250299, 51.5582478]}"
b'Mon Dec 18 11:38:43 +0000 2017',942720780630183000,16151947,b'Annabel Armstrong',"b'@vile_child Even my mum helped me a lot and I\xe2\x80\x99ve had a job since I was 13, worked for my shit and grew up below pov\xe2\x80\xa6 https://t.co/Bl6ddq5Lvu'","{'type': 'Point', 'coordinates': [-0.1059202, 51.5345836]}"
b'Mon Dec 18 11:38:45 +0000 2017',942720786556706000,1072439216,b'Cesc Fabregas',"b""@leighravenx Thanks I'm waiting https://t.co/xdaxAHpurz""","{'type': 'Point', 'coordinates': [-0.1114451, 51.5316567]}"
b'Mon Dec 18 11:38:46 +0000 2017',942720792487448000,21772748,b'A.Hyyrylainen-Trett',b'@Johnny_Nobull @nlygo @TheWelshPatriot @LBC @Jacob_Rees_Mogg I\xe2\x80\x99ve become more European at the disgust in the way my\xe2\x80\xa6 https://t.co/HtwM68kfYJ',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:47 +0000 2017',942720796983726000,258314278,b'\xf0\x9f\x92\x95The Diva Of LDN  \xf0\x9f\x92\x95',b'Good morning to you #beautiful people. Have a very happy Monday. \xf0\x9f\x92\x8b\n#gratitude\n#happiness \n#inspired \n#Success https://t.co/rJUbyrk4NM',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:49 +0000 2017',942720806987161000,2809296376,b'\xf0\x9f\x90\x85\xe0\xae\x9a\xe0\xaf\x8b\xe0\xae\xb4\xe0\xae\xae\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9\xe0\xae\xa9\xe0\xaf\x8d \xf0\x9f\x91\x91\xe0\xaf\x90',b'\xe0\xae\x85\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xaf\xe0\xae\xbe.....!!! \xe0\xae\x9a\xe0\xaf\x8a\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2\xe0\xae\xb5\xe0\xaf\x87 \xe0\xae\x87\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2 \n\n\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xae\xe0\xae\xb0\xe0\xae\xbe\xe0\xae\x9a\xe0\xae\xb0 \xe0\xae\xa4\xe0\xaf\x8b\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95 \xe0\xae\x85\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x9a\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa \xe0\xae\x89\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81 \xe0\xae\x95\xe0\xaf\x8a\xe0\xae\x9e\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\x85\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xae\xe0\xae\xbe\xe0\xae\xaf\xe0\xae\xbf \xe0\xae\x89\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81\xe0\xae\xa8\xe0\xaf\x80\xe0\xae\xb0\xe0\xaf\x8d \xe0\xae\xb5\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9f\xe0\xaf\x81...\xe0\xae\xb5\xe0\xaf\x87\xe0\xae\xb0\xe0\xaf\x8a\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9\xe0\xaf\x81\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb2... https://t.co/k864zsMGwc',"{'type': 'Point', 'coordinates': [-0.1722034, 51.49667088]}"
b'Mon Dec 18 11:38:50 +0000 2017',942720808757202000,2931653187,b'Anthony tamer',b'@Cryptoera53 Airdrop? Or price surge?',"{'type': 'Point', 'coordinates': [-0.14583333, 51.50972222]}"
b'Mon Dec 18 11:38:50 +0000 2017',942720808992067000,14411744,b'the toilet dress',"b""@SteveEustice @robcmorgan That's all right, I understand, hence the muting. Carry on""","{'type': 'Point', 'coordinates': [0.60557929, 51.72832052]}"
b'Mon Dec 18 11:38:50 +0000 2017',942720809143013000,398735467,b'RUMantic',"b""#Motivation\n#Inspiration\nIt's ALL about\nBEING BETTER\nThan YOU were\nYESTERDAY https://t.co/ObpkSXBRAj""","{'type': 'Point', 'coordinates': [-0.16393661, 51.50671243]}"
b'Mon Dec 18 11:38:51 +0000 2017',942720811898687000,2962728965,b'Daniel Lipman',b'The Simpsons predicted the FCC scandal https://t.co/1GrVB2rWUD',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:54 +0000 2017',942720827304435000,3221875737,b'Charlie Raife',b'@bethanfarmer You sold these?',"{'type': 'Point', 'coordinates': [-0.4475, 51.4597]}"
b'Mon Dec 18 11:38:55 +0000 2017',942720828734664000,293698185,b'Bridgette Parlma',b'Chicken \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88 https://t.co/9yhiq7MfsF',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:55 +0000 2017',942720829774802000,241486764,b'Lee',b'All this #hearts lovin especially from the EEN jurnos cringe',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:38:55 +0000 2017',942720830647259000,19197089,b'Lauren Gooner Webb',b'@afcufcfan Oh absolutely. Home alone 1 and 2 are the best ever. Currently watching 1 \xf0\x9f\x98\x83',"{'type': 'Point', 'coordinates': [-0.14200444, 51.51516406]}"
b'Mon Dec 18 11:38:59 +0000 2017',942720847625801000,851915154862297000,b'Miss Butt',b'1D made puppets inspired by I Want My Hat Back \xf0\x9f\x8e\xa9 @Makedo @woodberrydownN4 #WritingWeek https://t.co/y9McUhvdct',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:39:00 +0000 2017',942720852000468000,130265665,b'Vital Ingredient',b'THE FESTIVE GIVEAWAY continues...\nWould you like to be the next happy hamper winner ? \nWe have saved the very best\xe2\x80\xa6 https://t.co/JBy30NMM3j',"{'type': 'Point', 'coordinates': [-0.0681116, 51.5075753]}"
b'Mon Dec 18 11:39:01 +0000 2017',942720853925560000,2515969111,"b""STARLETT'S\xf0\x9f\x8c\x9fSECRETS""",b'DOWN BY THE RIVERSIDE! https://t.co/J9Sg2GYxFt',"{'type': 'Point', 'coordinates': [-0.46234846, 51.46940792]}"
b'Mon Dec 18 11:39:02 +0000 2017',942720859558633000,349083117,b'Adeola\xf0\x9f\x87\xb3\xf0\x9f\x87\xac',b'This is so sad... been listening to him and his group since I was 15... cant imagine what his close ones are feelin\xe2\x80\xa6 https://t.co/3JwUFoVy06',"{'type': 'Point', 'coordinates': [-0.46234846, 51.46940792]}"
b'Mon Dec 18 11:39:05 +0000 2017',942720872334479000,173790915,b'Will Harris',b'@BeckyVareyuk https://t.co/qTD3De0fWk',"{'type': 'Point', 'coordinates': [-0.55777778, 51.33222222]}"
b'Mon Dec 18 11:39:11 +0000 2017',942720896346636000,2754854787,b'Dan Cortez',b'@lindsaylohan Illuminati @ Chiltern Firehouse https://t.co/aVBPyiii1K',"{'type': 'Point', 'coordinates': [-0.45597075, 51.47109697]}"
b'Mon Dec 18 11:39:11 +0000 2017',942720898813104000,434836938,b'Tom Moore',"b""I can't see a series like 2005 capturing the public's imagination in the way that did. Even when England became wor\xe2\x80\xa6 https://t.co/f1LLSMCyFJ""","{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:39:12 +0000 2017',942720899727405000,17692568,b'TerhiMG',b'#IfIrelandWereASuperpower My lovely horse would win the Eurovision Song Contest https://t.co/rSlJZNy2Oz',"{'type': 'Point', 'coordinates': [-0.09222222, 51.51583333]}"
b'Mon Dec 18 11:39:13 +0000 2017',942720907046506000,1493674471,b'racingpete',b'Last time I had this much suspense regarding Musselburgh going ahead was the X Factor finals in 2004',"{'type': 'Point', 'coordinates': [0.116667, 51.7]}"
b'Mon Dec 18 11:39:16 +0000 2017',942720916521406000,307019829,b'Danks',b'@PageShhh1  https://t.co/7aC5S1fysc',"{'type': 'Point', 'coordinates': [-0.14519407, 51.58937907]}"
b'Mon Dec 18 11:39:16 +0000 2017',942720917830033000,2379070253,b'chinedu Obi',b'Major shake-up hits Nigeria Police Force; new commissioners deployed to 4 states: https://t.co/P2iqN8EOzv',"{'type': 'Point', 'coordinates': [-0.13116539, 51.51064219]}"
b'Mon Dec 18 11:39:16 +0000 2017',942720918496915000,864820760,b'steve.c',b'V-POWER....\n#carsnapped @ Goodwood Motor Circuit https://t.co/9hPuKiIe8N',"{'type': 'Point', 'coordinates': [-0.5574, 51.31904687]}"
b'Mon Dec 18 11:39:18 +0000 2017',942720925874704000,17720431,b'Laurence Ho-ho-Hebberd \xf0\x9f\x8e\x84',"b""Catching up on my work advent calendars. It's a tough job, but someone's got to do it... \xf0\x9f\x8d\xab https://t.co/aCyYHjNzuV""","{'type': 'Point', 'coordinates': [-0.00684, 51.5103]}"
b'Mon Dec 18 11:39:22 +0000 2017',942720943692156000,443574307,b'Matt Cleveland',b'Well played Australia #Ashes https://t.co/WZiWVTAqrl',"{'type': 'Point', 'coordinates': [-0.14369167, 51.51840833]}"
b'Mon Dec 18 11:39:22 +0000 2017',942720943843143000,3209382742,b'Kalina Boulter',"b'Mat 1:18-24\n.. .Her husband Joseph;being a man of honour and wanting to spare her publicity, decided to divorce her\xe2\x80\xa6 https://t.co/Qd52CtbY3q'","{'type': 'Point', 'coordinates': [-0.1224661, 51.5108277]}"
b'Mon Dec 18 11:39:25 +0000 2017',942720954026876000,283213595,b'RJL',b'8... https://t.co/tsKX9hZQtP',"{'type': 'Point', 'coordinates': [0.04926658, 51.50382518]}"
b'Mon Dec 18 11:39:28 +0000 2017',942720968815980000,3053739006,b'\xf0\x9f\x8e\x84',b'@LoveLifeBike Va falloir que je lui en parle moi j\xe2\x80\x99aile pas \xf0\x9f\x98\xa9',"{'type': 'Point', 'coordinates': [-0.083388, 51.527907]}"
b'Mon Dec 18 11:39:30 +0000 2017',942720976512528000,344304520,b'\xf0\x9d\x94\xb0\xf0\x9d\x94\x9e\xf0\x9d\x94\xa4\xf0\x9d\x94\x9e\xf0\x9d\x94\xaf',b'I want to try In-N-Out burger',"{'type': 'Point', 'coordinates': [-0.120527, 51.5034]}"
b'Mon Dec 18 11:39:30 +0000 2017',942720977426878000,262734383,b'Teflon Poch',"b'I see a few ""we are back"" tweets when we beat Stoke 5-1 at home \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f. Even West Ham thrashed them under David Moyes'","{'type': 'Point', 'coordinates': [-0.14200444, 51.51516406]}"
b'Mon Dec 18 11:39:31 +0000 2017',942720980421632000,330211576,b'Tom Olney',b'Interesting breakdown @drgautammehta @ChaimaHale https://t.co/NKm7d1xwmx',"{'type': 'Point', 'coordinates': [-0.08777778, 51.50805556]}"
b'Mon Dec 18 11:39:33 +0000 2017',942720987690405000,6626682,b'Daniel B\xc3\xbcchele',"b""@rosatamarindus @kentcdodds @eggheadio Hey, I would cover your Egghead subscription for a year! Let's get in contact via DM.""","{'type': 'Point', 'coordinates': [-0.14519407, 51.58937907]}"
b'Mon Dec 18 11:39:33 +0000 2017',942720987656794000,715327076413222000,b'Victoria',b'So future posts are going to be:\n\xe2\x80\xa2 Talking about aircraft\n\xe2\x80\xa2 Concorde visit\n\xe2\x80\xa2 Getting the most from your liquids bag\xe2\x80\xa6 https://t.co/174BQCDBy6',"{'type': 'Point', 'coordinates': [0.0223126, 51.5953674]}"
b'Mon Dec 18 11:39:34 +0000 2017',942720993843347000,251533971,b'ill Will',b'@george_garner8 Why are you doing that to yourself?',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:39:35 +0000 2017',942720997215449000,707188808320737000,b'Classical Music News',b'Mayor of Greater Manchester pledges support to RNCM popular music programme https://t.co/0ZSzimaTHi #ClassicalMusic https://t.co/MJGbiiHIiK',"{'type': 'Point', 'coordinates': [-0.4605758, 51.3724777]}"
b'Mon Dec 18 11:39:40 +0000 2017',942721018526945000,273077008,b'johnny',b'@ADrafa99 Big up rak su',"{'type': 'Point', 'coordinates': [-0.16268048, 51.51498818]}"
b'Mon Dec 18 11:39:40 +0000 2017',942721019105742000,631469880,b'Dean Christmas',b'@AskHalifaxBank do I need to worry about calling Halifax to tell you I am using my debit card abroad?',"{'type': 'Point', 'coordinates': [-0.1214674, 51.5157124]}"
b'Mon Dec 18 11:39:42 +0000 2017',942721026508709000,799926551953502000,b'ViajaryotrasPasiones',b'@MochilaExpres Normal!! \xf0\x9f\x98\x83 Deseando leerlo!',"{'type': 'Point', 'coordinates': [-0.14200444, 51.51516406]}"
b'Mon Dec 18 11:39:43 +0000 2017',942721031516622000,47708093,b'Hannah Laurence',b'Should I',"{'type': 'Point', 'coordinates': [-0.07725884, 51.50839035]}"
b'Mon Dec 18 11:39:43 +0000 2017',942721030434430000,2406093795,b'Carolyn Harris',"b""@Dave_J_Lloyd @ITVWalesPress Thank you but couldn't have done it without you all https://t.co/bLXHEkt1cV""","{'type': 'Point', 'coordinates': [-0.19076, 51.51341]}"
b'Mon Dec 18 11:39:46 +0000 2017',942721044531568000,229144913,b'Jenny Reader',b'@earthygirl01 @Reuters Finally you get something.  Hallelujah. Sorry got to do some more work now to earn my crust.\xe2\x80\xa6 https://t.co/MptMGKaQvF',"{'type': 'Point', 'coordinates': [0.2652371, 51.48883241]}"
b'Mon Dec 18 11:39:50 +0000 2017',942721060763561000,732267338091900000,b'Dinesh Makwana',b'Again Bjp won the 2017 election in Gujarat. great work by modi ji and Amit shah ji...',"{'type': 'Point', 'coordinates': [-0.1269287, 51.51925913]}"
b'Mon Dec 18 11:39:51 +0000 2017',942721063817007000,231992214,b'Celestial Policeman',b'I hate them \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/f56Tj4B0JB',"{'type': 'Point', 'coordinates': [-0.0931, 51.5142]}"
b'Mon Dec 18 11:39:51 +0000 2017',942721064232243000,251533971,b'ill Will',b'If only... https://t.co/qvC1947BA8',"{'type': 'Point', 'coordinates': [-0.331359, 51.4454667]}"
b'Mon Dec 18 11:39:51 +0000 2017',942721066325159000,282243776,b'(((MartinBrittain)))',"b'@paddy_carolus @gordon_struth @goddersbloom You can downplay vile anti-semitism   all you want, we know it when we\xe2\x80\xa6 https://t.co/MsOznO01q5'","{'type': 'Point', 'coordinates': [0.75, 51.25]}"
b'Mon Dec 18 11:39:52 +0000 2017',942721070607544000,2324422680,b'Hugh Johnson',b'Tmp 10.0\xc2\xb0C Wind 1mph Press 1021.4mb Cloud 2656 ft Rain 0.5mm Humidity 64% Fine weather #UKWeather',"{'type': 'Point', 'coordinates': [-0.12269497, 51.51198765]}"
b'Mon Dec 18 11:39:53 +0000 2017',942721073166061000,19197089,b'Lauren Gooner Webb',b'@afcufcfan Totally agree. Thanks! X',"{'type': 'Point', 'coordinates': [0.2652371, 51.48883241]}"
b'Mon Dec 18 11:39:54 +0000 2017',942721077112987000,92609699,b'Syrus Lowe',"b""Every time somebody says 'but it\xe2\x80\x99s Amazon' a fairy dies and a child doesn\xe2\x80\x99t get a present at Christmas\xe2\x80\xa6 https://t.co/oGv28XNvs7""","{'type': 'Point', 'coordinates': [-0.46, 51.4708]}"
b'Mon Dec 18 11:39:54 +0000 2017',942721077616267000,863796919,b'Shona Smith',b'Hey @megabusuk do your drivers think it\xe2\x80\x99s acceptable to drive up the outside of a 40 min queue on the M25 and then\xe2\x80\xa6 https://t.co/SxpaLtV7u2',"{'type': 'Point', 'coordinates': [-1.64270327, 51.92892929]}"
b'Mon Dec 18 11:39:55 +0000 2017',942721080019562000,217873189,b'Asha Tanna',b'@lucyj_ford thanks darling x',"{'type': 'Point', 'coordinates': [-0.0724304, 51.5246]}"
b'Mon Dec 18 11:39:55 +0000 2017',942721083911708000,2406093795,b'Carolyn Harris',b'@AlbertOwenMP @susanelanjones Thank you so much',"{'type': 'Point', 'coordinates': [-0.13027778, 51.51027778]}"
b'Mon Dec 18 11:40:00 +0000 2017',942721103549657000,2540240916,b'Jack',b'How tf we gunna get over racism if we can\xe2\x80\x99t even deal with someone dress up?? https://t.co/X1F19UuUuG',"{'type': 'Point', 'coordinates': [-0.08829511, 51.52705723]}"
b'Mon Dec 18 11:40:02 +0000 2017',942721110801600000,153833431,b'James Dennison',"b'@CrackedW_Screen Yes, I think they thought lowering it further would make people do 30mph. Such flawed logic.'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:40:03 +0000 2017',942721115100676000,1493674471,b'racingpete',b'Musselburgh Goes Ahead',"{'type': 'Point', 'coordinates': [-0.1133476, 51.5609549]}"
b'Mon Dec 18 11:40:03 +0000 2017',942721116644265000,17692568,b'TerhiMG',"b'#IfIrelandWereASuperPower ""down with this sort of thing"" and ""careful now"" would be internationally renowned protes\xe2\x80\xa6 https://t.co/hZSYO07SZN'","{'type': 'Point', 'coordinates': [-0.12435153, 51.50654165]}"
b'Mon Dec 18 11:40:04 +0000 2017',942721120532385000,2227369236,b'ranting',"b""Little baffling to try and set yourself apart from twitter when you've really been on here for 5+ years.""","{'type': 'Point', 'coordinates': [0.0162448, 51.4069512]}"
b'Mon Dec 18 11:40:05 +0000 2017',942721122428219000,2556717411,b'LorettaMcDonald@3952',"b""I've entered to #bogsfootwear a Special Edition Nintendo 2DS Console! @UKMumstv https://t.co/BDzlLxW5hH""","{'type': 'Point', 'coordinates': [-0.1426131, 51.5085796]}"
b'Mon Dec 18 11:40:05 +0000 2017',942721125234159000,2537235140,b'Wayne Daly',"b'@Boabooks @Boabooks Sadly not, it\xe2\x80\x99s from @new_documents facsimile of Lucy Lippard\xe2\x80\x99s 4,492,040.'","{'type': 'Point', 'coordinates': [-0.1463193, 51.5171192]}"
b'Mon Dec 18 11:40:05 +0000 2017',942721125599019000,899312208936673000,b'UK Air Amb Tracker',b'G-EHMS spotted at 11:43. Speed: --- knots at 364ft on heading: 140.1deg Location: https://t.co/3JraSa5q5V Photo:\xe2\x80\xa6 https://t.co/jLgCHw5mIh',"{'type': 'Point', 'coordinates': [-0.1025662, 51.5383606]}"
b'Mon Dec 18 11:40:06 +0000 2017',942721129030062000,262734383,b'Teflon Poch',b'Do West Ham have a better away record vs the top 6 than us?. They probably do',"{'type': 'Point', 'coordinates': [-0.366667, 51.2667]}"
b'Mon Dec 18 11:40:07 +0000 2017',942721133354217000,846643031029768000,b'Gin Route BCN',b'https://t.co/kPiRpY6Qp9 Matt @theginshelf for your festive cocktail.showcasing #greenwichmarket #artisangins\xe2\x80\xa6 https://t.co/4J5uA40YnR',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:40:09 +0000 2017',942721139075403000,899312208936673000,b'UK Air Amb Tracker',b'G-RESU spotted at 11:44. Speed: 116 knots at 1180ft on heading: 117.2deg Location: https://t.co/i9iVJtvO7X Photo:\xe2\x80\xa6 https://t.co/WQ5cbFcMfc',"{'type': 'Point', 'coordinates': [-0.1277583, 51.5073509]}"
b'Mon Dec 18 11:40:12 +0000 2017',942721152534884000,3648622812,b'Mybodycoach',b'@LethalBizzle @LethalBizzle just seen your insta story. I work at an addiction centre on Monday evenings. They are\xe2\x80\xa6 https://t.co/ON3uW05igU',"{'type': 'Point', 'coordinates': [-0.225559, 51.49157419]}"
b'Mon Dec 18 11:40:14 +0000 2017',942721160273367000,243343372,b'Body In Sync',b'A #picture is #worth a thousand #words #first impressions are lasting #impressions All these\xe2\x80\xa6 https://t.co/z8fjzBwvlO',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:40:18 +0000 2017',942721180196311000,41647929,b'Andrea Constantine',b'@celinejohnsonxo why were Emily/Gaynor never this sassy \xf0\x9f\x98\x82 https://t.co/i0BJ6BeZ7E',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:40:19 +0000 2017',942721183493091000,175373737,b'\xe2\x99\xa5Mim\xe2\x99\xa5 \xd7\x9e\xd7\xa8\xd7\x99\xd7\x9d',"b'@TheAA_UK still disgusted. Just off the phone from the complaints line, there\xe2\x80\x99s nothing they can do but send me a \xc2\xa3\xe2\x80\xa6 https://t.co/Pms7s2IL4j'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:40:20 +0000 2017',942721185518931000,229144913,b'Jenny Reader',b'@BBCBreaking @BBCNews @KensingtonRoyal Why tell the world?',"{'type': 'Point', 'coordinates': [1.3943886, 51.99042335]}"
b'Mon Dec 18 11:40:20 +0000 2017',942721188744388000,1545700946,b'Rosie Vare',b'@smallest_sarah making the questions impossibly hard this year \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x8e\x84\xe2\xad\x90\xef\xb8\x8f not just saying that because I scored very bad\xe2\x80\xa6 https://t.co/mfnQknol67',"{'type': 'Point', 'coordinates': [-0.18754791, 51.50507528]}"
b'Mon Dec 18 11:40:24 +0000 2017',942721202493296000,379122435,b'DC\xf0\x9f\x8e\x84Dan',b'@virtualjustin Spoilers are the worse!',"{'type': 'Point', 'coordinates': [-0.07725884, 51.50839035]}"
b'Mon Dec 18 11:40:25 +0000 2017',942721206029049000,17692568,b'TerhiMG',b'@0ffTh3Cuff \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9',"{'type': 'Point', 'coordinates': [-0.16393661, 51.50671243]}"
b'Mon Dec 18 11:40:25 +0000 2017',942721207018905000,169594889,b'TLJ SPOILERS \xe2\x98\x83\xef\xb8\x8f',b'I\xe2\x80\x99m so excited to be in london ALL DAY I haven\xe2\x80\x99t been here in months',"{'type': 'Point', 'coordinates': [-0.01946813, 51.50452838]}"
