date,tweetid,userid,username,text,coordinates
b'Mon Dec 18 15:16:39 +0000 2017',9.42776E+17,572566127,b'Creatief Stuka',b'@JelleJolles @LerarenMetLef Dit sluit precies aan op wat de heren van \xe2\x80\x98Doen is de beste manier van denken\xe2\x80\x99 zeggen:\xe2\x80\xa6 https://t.co/UkRmHUdrB5',"{'type': 'Point', 'coordinates': [4.88497699, 52.36001907]}"
b'Mon Dec 18 15:16:52 +0000 2017',9.42776E+17,52345459,b'Marc van Voorst',"b'Amsterdam, Londen, New York: wereldsteden https://t.co/J0a5j2kTpK'","{'type': 'Point', 'coordinates': [4.81698333, 52.43475833]}"
b'Mon Dec 18 15:17:00 +0000 2017',9.42776E+17,7.25806E+17,b'Hannelore',"b'@helenestafleu Ha, miljoenen mensen leven nog zo, wel meestal in de zon.'","{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:17:43 +0000 2017',9.42776E+17,9.11883E+17,b'\xf0\x9f\x92\x8eInked Goddess Vally\xf0\x9f\x92\x8e',b'@TheLoyalSub Better start tributing before speaking I wonder how loyal you are instantly dm-ing and disobeying my r\xe2\x80\xa6 https://t.co/y6iBDyZzWY',"{'type': 'Point', 'coordinates': [4.889722, 52.370278]}"
b'Mon Dec 18 15:17:50 +0000 2017',9.42776E+17,2668711611,b'Antonie NL',b'@HomoKrant Het is niet alleen het niet willen kijken dat moet hij zelf weten het zijn een hele rits anti homo uitspraken van deze kwal.',"{'type': 'Point', 'coordinates': [4.8168639, 52.43859798]}"
b'Mon Dec 18 15:18:10 +0000 2017',9.42776E+17,121493492,b'DANNYonPC',b'@aka_Nero Voor hoe lang?',"{'type': 'Point', 'coordinates': [4.88969, 52.37403]}"
b'Mon Dec 18 15:18:29 +0000 2017',9.42776E+17,1166383453,b'Trendinalia NL',b'#MigrantsDay just started trending with 10507 tweets. More trends at https://t.co/tOVVBU3TJP #trndnl',"{'type': 'Point', 'coordinates': [4.9256, 52.38545]}"
b'Mon Dec 18 15:19:08 +0000 2017',9.42776E+17,1360032458,b'Zeeuwsch meisje',b'@michelleboeren Ha ja die strekking had het wel.',"{'type': 'Point', 'coordinates': [4.80905, 52.47129]}"
b'Mon Dec 18 15:19:16 +0000 2017',9.42776E+17,572566127,b'Creatief Stuka',b'Dit sluit precies aan op wat de heren van \xe2\x80\x98Doen is de beste manier van denken\xe2\x80\x99 zeggen: https://t.co/IPpDNxW2ki.\xe2\x80\xa6 https://t.co/CHMRsaz36G',"{'type': 'Point', 'coordinates': [4.91833, 52.39111]}"
b'Mon Dec 18 15:19:28 +0000 2017',9.42776E+17,8.681E+17,b'Simon Boer',"b'Zielig AJAX heeft met vals spel van AZ gewonnen en zijn er trots op dus zie je het karakter van keizer, als je daar\xe2\x80\xa6 https://t.co/jwBBdCHQKx'","{'type': 'Point', 'coordinates': [4.76194429, 52.30944443]}"
b'Mon Dec 18 15:20:34 +0000 2017',9.42777E+17,55298681,b'Robin',b'https://t.co/i2uwRb0U71',"{'type': 'Point', 'coordinates': [4.90028742, 52.36643964]}"
b'Mon Dec 18 15:20:44 +0000 2017',9.42777E+17,7.19885E+17,b'Various Jams',"b'A Picture Of Dorian Gray, but about an algorithm'","{'type': 'Point', 'coordinates': [4.7987, 52.4608]}"
b'Mon Dec 18 15:20:58 +0000 2017',9.42777E+17,28221495,b'Giusepe Casagrande',"b'@pedrovanzella @TangoGV Se tu quer algo que possa confiar, usa um Mac rodando Mac ou um PC rodando Windows. Other w\xe2\x80\xa6 https://t.co/P6B0XdNQRb'","{'type': 'Point', 'coordinates': [4.76393985, 52.30908793]}"
b'Mon Dec 18 15:21:17 +0000 2017',9.42777E+17,372723144,b'Ed Sabel',"b'Dank je Sander, succes jullie drie, we hebben je treinreis live gevolgd en kijken ook de komende dagen live mee naa\xe2\x80\xa6 https://t.co/qPZ7Ud6Q7V'","{'type': 'Point', 'coordinates': [4.966624, 52.378193]}"
b'Mon Dec 18 15:21:31 +0000 2017',9.42777E+17,2668711611,b'Antonie NL',b'Homohater van der Gijp weer bezig. Het is niet het NIET willen kijken naar een bruiloft het is zijn (wederom) walge\xe2\x80\xa6 https://t.co/RbZhKPtEHc',"{'type': 'Point', 'coordinates': [4.94201341, 52.31381897]}"
b'Mon Dec 18 15:22:11 +0000 2017',9.42777E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@merelymoeke @SnarfxFrans Niemand! Hier is ook zoiets:https://t.co/nQpKxQccY3',"{'type': 'Point', 'coordinates': [4.966624, 52.378193]}"
b'Mon Dec 18 15:22:20 +0000 2017',9.42777E+17,20691221,b'Aprile Elcich',b'@lauradegroot Thanks for noticing \xf0\x9f\x92\x81\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:22:23 +0000 2017',9.42777E+17,408369632,b'Roman Loginov',"b""I'm at Steigenberger Hotel Fitness https://t.co/Jiy2t3n166""","{'type': 'Point', 'coordinates': [4.76393985, 52.30908793]}"
b'Mon Dec 18 15:22:25 +0000 2017',9.42777E+17,250299593,b'nico papineau salm',b'PvdA en CDA pleiten voor combinatie OV en doelgroepenvervoer in Noord-Holland https://t.co/VZZiq0UQfZ',"{'type': 'Point', 'coordinates': [4.64055419, 52.3723078]}"
b'Mon Dec 18 15:22:59 +0000 2017',9.42777E+17,358681592,b'edw\xc3\xadn\xe2\x99\xbb\xef\xb8\x8fvan der waal',b'Maar ook gemeenten moeten beter digitaal benaderbaar zijn @GeorgopoulouP . \nVeel informatie is moeilijk te vinden o\xe2\x80\xa6 https://t.co/AGinjGw58t',"{'type': 'Point', 'coordinates': [4.88969, 52.37403]}"
b'Mon Dec 18 15:23:03 +0000 2017',9.42777E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@SnarfxFrans Ongelooflijk h\xc3\xa9? Heb nog ergens een documentaire. Als je wilt zoek ik hem op.',"{'type': 'Point', 'coordinates': [4.7519014, 52.38395555]}"
b'Mon Dec 18 15:23:35 +0000 2017',9.42777E+17,4516435407,b'Vince',b'@Noalabeer  https://t.co/8C4MLAeQvi',"{'type': 'Point', 'coordinates': [4.936711, 52.385343]}"
b'Mon Dec 18 15:23:38 +0000 2017',9.42777E+17,9.21318E+17,b'MySuit',"b'Welcome back @elevchenko as he picks up his latest creation, a 3-piece brown self stripe with a\xe2\x80\xa6 https://t.co/yTaHTlvd0l'","{'type': 'Point', 'coordinates': [4.9079, 52.36701]}"
b'Mon Dec 18 15:23:40 +0000 2017',9.42777E+17,28221495,b'Giusepe Casagrande',b'@pedrovanzella @TangoGV Qual \xc3\xa9 o bug? \nSabe que to a quase 10 anos Mac-only e nunca na historia desse pa\xc3\xads essa mer\xe2\x80\xa6 https://t.co/0JAkw07mhO',"{'type': 'Point', 'coordinates': [4.90227, 52.3838099]}"
b'Mon Dec 18 15:23:47 +0000 2017',9.42777E+17,382769119,b'Rene Droste',"b'Namens het gebiedsdeel Almere Buiten, fijne feestdagen https://t.co/Q8aEImGChH'","{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:24:00 +0000 2017',9.42777E+17,45188517,b'Dennis Wooning \xe2\x84\xa2',b'@BoseService Misschien moet ik bij jullie zijn??!! https://t.co/qehG1Aok7p',"{'type': 'Point', 'coordinates': [4.8951679, 52.3702157]}"
b'Mon Dec 18 15:24:09 +0000 2017',9.42778E+17,104659738,b'Bob Maas',b'We zijn ternauwernood aan een ramp ontsnapt. https://t.co/y4nCnTnCk0',"{'type': 'Point', 'coordinates': [4.8754053, 52.3682853]}"
b'Mon Dec 18 15:24:08 +0000 2017',9.42778E+17,21803356,b'Sebas van der Sangen',b'Weer een mooi artikel over hoe goed bedoelde plannen in de jaren \xe2\x80\x9860 Amsterdam bijna onherkenbaar veranderd zouden\xe2\x80\xa6 https://t.co/e7pGVg3PAV',"{'type': 'Point', 'coordinates': [4.80548, 52.35548]}"
b'Mon Dec 18 15:24:17 +0000 2017',9.42778E+17,815737585,b'Kjell \xf0\x9f\x8d\x83',b'@HDKrys @rositaruigrokYT is mijn favoriete Youtubester &lt;3l',"{'type': 'Point', 'coordinates': [4.89144534, 52.37297981]}"
b'Mon Dec 18 15:24:26 +0000 2017',9.42778E+17,8.57676E+17,b'Rest in peace Jonghyun\xe2\x99\xa1',b'I\xe2\x80\x99m going to be offline today. this hurts just so freaking much. Rest in peace\xf0\x9f\x96\xa4',"{'type': 'Point', 'coordinates': [4.605844, 52.46765]}"
b'Mon Dec 18 15:24:47 +0000 2017',9.42778E+17,121493492,b'DANNYonPC',"b'@aka_Nero Ik hoor is fissa \nMaybe na mn werk,\n\nOh, en neem EA swag mee :p'","{'type': 'Point', 'coordinates': [4.91998672, 52.33581108]}"
b'Mon Dec 18 15:25:01 +0000 2017',9.42778E+17,2893853873,b'toni',b'Deves ter pagado isso com o dinheiro das broches q a tua m\xc3\xa3e faz por uma notinha',"{'type': 'Point', 'coordinates': [4.7255443, 52.3610933]}"
b'Mon Dec 18 15:25:07 +0000 2017',9.42778E+17,121493492,b'DANNYonPC',b'@casper307ps4 Totally depends how they implement features',"{'type': 'Point', 'coordinates': [4.8, 52.48]}"
b'Mon Dec 18 15:25:14 +0000 2017',9.42778E+17,38176898,b'TMJ-NET Jobs',"b'Interested in a #job in #Amsterdam, NH? This could be a great fit: https://t.co/SEuAP2NR02 #SupplyChain #Hiring #CareerArc'","{'type': 'Point', 'coordinates': [4.88046541, 52.3553081]}"
b'Mon Dec 18 15:25:36 +0000 2017',9.42778E+17,244044417,b'Paco Garc\xc3\xada Fuentes',b'Al hilo de una pregunta del Decano de @Colfisio en Madrid...30\xe2\x80\x99 de masaje deportivo 40\xe2\x82\xac https://t.co/yLQyEuWGgd',"{'type': 'Point', 'coordinates': [4.88033295, 52.37267788]}"
b'Mon Dec 18 15:25:57 +0000 2017',9.42778E+17,121493492,b'DANNYonPC',b'@BackToBF Its metro btw',"{'type': 'Point', 'coordinates': [4.611793, 52.467293]}"
b'Mon Dec 18 15:26:13 +0000 2017',9.42778E+17,167737460,b'JT From Oakland \xe2\x9b\x91\xe2\x9b\x8f',b'\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',"{'type': 'Point', 'coordinates': [4.76194429, 52.30944443]}"
b'Mon Dec 18 15:26:17 +0000 2017',9.42778E+17,118475293,b'Bart Swier',b'@bijzstrafrecht Oh leuk! Vorige week een cursus onderneming en strafrecht ...',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:26:32 +0000 2017',9.42778E+17,28377532,b'Guto',b'postei um v\xc3\xaddeo disso no Instagram e recebi tanto coment\xc3\xa1rio dos neg\xc3\xb3cio das coisa de sexo que fiquei me sentindo u\xe2\x80\xa6 https://t.co/IfjdyeEWEy',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:26:36 +0000 2017',9.42778E+17,819516859,b'Burgernet N-Holland',b'ZAANSTAD: Zaandam - Loggerstraat - Politie heeft 1 verdachte aangehouden. Heeft u informatie? Bel dan met 0900-8 https://t.co/tIuU7n0tfg',"{'type': 'Point', 'coordinates': [4.851895, 52.404633]}"
b'Mon Dec 18 15:26:56 +0000 2017',9.42778E+17,45188517,b'Dennis Wooning \xe2\x84\xa2',b'@BoseService After a few months allready problems with letting go of the edges #QC30 Known problem? https://t.co/qehG1Aok7p',"{'type': 'Point', 'coordinates': [4.93771, 52.31375]}"
b'Mon Dec 18 15:27:08 +0000 2017',9.42778E+17,1384286216,b'Scott Mielock',"b'Ok, so I have just found who I believe to be the nicest people on the face of the planet ... the\xe2\x80\xa6 https://t.co/w91p7Jxoqi'","{'type': 'Point', 'coordinates': [4.577366, 52.27364]}"
b'Mon Dec 18 15:27:12 +0000 2017',9.42778E+17,1870524908,b'Burgernet Nederland',b'Zaanstad - Zaandam - Loggerstraat - Politie heeft 1 verdachte aangehouden. Heeft u informatie? Bel dan met 0900-88...https://t.co/GHoN77rGc1',"{'type': 'Point', 'coordinates': [4.76227464, 52.3078348]}"
b'Mon Dec 18 15:27:15 +0000 2017',9.42778E+17,8.681E+17,b'Simon Boer',b'Geen vlag in de raadszaal van gem.raad.zegt het CDA dat krenkt de moslim vermoed ik.',"{'type': 'Point', 'coordinates': [4.6205299, 52.3788]}"
b'Mon Dec 18 15:27:26 +0000 2017',9.42778E+17,19140633,b'112alarm.net',b'\xf0\x9f\x94\xb4 #AMSTERDAM #AML | Prio: 1 Letsel Singel 1016AG Amsterdam\n | https://t.co/W05Xtqv9Gu',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:27:35 +0000 2017',9.42778E+17,121493492,b'DANNYonPC',b'@BackToBF cc @Exopolitician',"{'type': 'Point', 'coordinates': [4.577366, 52.27364]}"
b'Mon Dec 18 15:27:35 +0000 2017',9.42778E+17,1481639564,b'Lady of the Castles',"b'Schloss Itter, Austria https://t.co/KgUpkHN0aQ .... https://t.co/gspB5E94JH'","{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:27:40 +0000 2017',9.42778E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@SnarfxFrans Kan ik mij indenken!',"{'type': 'Point', 'coordinates': [4.8932, 52.3731]}"
b'Mon Dec 18 15:27:55 +0000 2017',9.42778E+17,173201310,b'AVIVA EUROPA \xc2\xae',b'Uma Semana de ben\xc3\xa7\xc3\xa3os pra Todos! \xf0\x9f\x99\x8c\xf0\x9f\x98\x98 em Amsterdam Centraal https://t.co/S43AA1aBBl',"{'type': 'Point', 'coordinates': [4.86667, 52.3]}"
b'Mon Dec 18 15:28:04 +0000 2017',9.42778E+17,4567387397,b'PhotoSchedule',b'Good evening #Amsterdam! Sun will set in 30 minutes (local time 16:28) #Sunset #Photo #Photography [19.12.2017]',"{'type': 'Point', 'coordinates': [4.6205299, 52.3788]}"
b'Mon Dec 18 15:28:45 +0000 2017',9.42779E+17,3238942763,b'cityguys',b'@geenbarbie \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82',"{'type': 'Point', 'coordinates': [4.88497699, 52.36001907]}"
b'Mon Dec 18 15:28:47 +0000 2017',9.42779E+17,241179258,b'GiusySiesti',b'Buon pomeriggio guys. \xf0\x9f\x8c\xbc Comincio la settimana con un bel Makeup inspiration da milk1422 \xe2\x9c\xa8\nYellow\xe2\x80\xa6 https://t.co/ns0Qt3MLcK',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:28:52 +0000 2017',9.42779E+17,121493492,b'DANNYonPC',"b""@Reactionz187 ea doesn't pay me any money for selling out, so no""","{'type': 'Point', 'coordinates': [4.76209922, 52.30928437]}"
b'Mon Dec 18 15:29:18 +0000 2017',9.42779E+17,449085077,b'Pres. Mbeki jr',b'DD Mabuza guys ... https://t.co/u7qzGVj4aD',"{'type': 'Point', 'coordinates': [4.76393985, 52.30908793]}"
b'Mon Dec 18 15:29:53 +0000 2017',9.42779E+17,7.19885E+17,b'Various Jams',b'I was once on a Victoria line train with a bunch of people off to see The Mighty Boosh live and they were all aesthetic disasters',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:29:55 +0000 2017',9.42779E+17,187842929,b'Alda van Amstel',b'We hebben allemaal wel iemand in onze vrienden en familiekring die met deze ziekte maken heeft. Al 10 jaar organise\xe2\x80\xa6 https://t.co/9ANyD4K4Fb',"{'type': 'Point', 'coordinates': [4.90334, 52.39459]}"
b'Mon Dec 18 15:29:56 +0000 2017',9.42779E+17,56846690,b'Roland van Ipenburg',"b'Xmas (@ Grand Cafe Hermes in Amsterdam, Noord-Holland) https://t.co/UDgJr8NL2c'","{'type': 'Point', 'coordinates': [4.88334591, 52.36352759]}"
b'Mon Dec 18 15:29:59 +0000 2017',9.42779E+17,15236111,b'LMS \xf0\x9f\x90\xa1',"b'omw home after the most delicious indonesian food, feeling rested &amp; ready for xmas (i have sooo much to do / sort out / buy etc).'","{'type': 'Point', 'coordinates': [4.63601667, 52.38242916]}"
b'Mon Dec 18 15:30:01 +0000 2017',9.42779E+17,224671737,b'Cop Spotter',"b'#alarm Prio: 1 Letsel Singel 1016AG Amsterdam - Singel 306B, 1016 AE Amsterdam, Netherlands'","{'type': 'Point', 'coordinates': [4.8951679, 52.3702157]}"
b'Mon Dec 18 15:30:13 +0000 2017',9.42779E+17,28221495,b'Giusepe Casagrande',b'@pedrovanzella @TangoGV Viu que said um update pro MacOS n\xc3\xa9?',"{'type': 'Point', 'coordinates': [4.611793, 52.467293]}"
b'Mon Dec 18 15:30:16 +0000 2017',9.42779E+17,1166383453,b'Trendinalia NL',"b""'Mueller' just started trending with 862138 tweets. More trends at https://t.co/tOVVBU3TJP #trndnl""","{'type': 'Point', 'coordinates': [5.22056017, 52.37162645]}"
b'Mon Dec 18 15:30:30 +0000 2017',9.42779E+17,1087035301,b'Philip Scheel',b'@Connexxion @Connexxion_NH @haarlemmermeer M\xc3\xa9t een kind van 2 op ern tochtig koud station. Goed plan.',"{'type': 'Point', 'coordinates': [4.8922, 52.3731]}"
b'Mon Dec 18 15:30:35 +0000 2017',9.42779E+17,187493588,b'Samuel J Dedman',b'@flybe Any tips as to where Bag Drop will be at AMS? I just remember it being a really big airport and have only had hand luggage before! \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1',"{'type': 'Point', 'coordinates': [4.605844, 52.46765]}"
b'Mon Dec 18 15:30:37 +0000 2017',9.42779E+17,7.04264E+17,b'TomTom Jamnet NL',b'File op A4 stationary traffic #A4 #A4_RIJ #file #fileleed #verkeer https://t.co/Y7w8gBSfHW',"{'type': 'Point', 'coordinates': [5.1801737, 52.369645]}"
b'Mon Dec 18 15:30:43 +0000 2017',9.42779E+17,7.97099E+17,b'WKPA',"b""Een mooi motto voor #mottomonday, met dank aan @Wdekanter: 'Verantwoord lobbyen houdt in dat je kiest voor de optie die in ieders belang is'""","{'type': 'Point', 'coordinates': [4.8932, 52.3731]}"
b'Mon Dec 18 15:31:06 +0000 2017',9.42779E+17,15236111,b'LMS \xf0\x9f\x90\xa1',"b""we are hosting a dinner party for 8 on nye - 6 courses, have never done it before, using recipes we've never cooked\xe2\x80\xa6 https://t.co/jvZPnaPodP""","{'type': 'Point', 'coordinates': [4.924312, 52.361689]}"
b'Mon Dec 18 15:31:20 +0000 2017',9.42779E+17,1560177451,b'Ferdinand Knaack',b'Eerst openbare erkenning separatist huidige zelfstandigheid Cataloni\xc3\xab binnen Spanje. https://t.co/NOGS5jN4ET via @NUnl',"{'type': 'Point', 'coordinates': [4.93064722, 52.35278889]}"
b'Mon Dec 18 15:31:31 +0000 2017',9.42779E+17,160485863,b'De Man Sneltransport',b'#koerier even stuivertje wisselen. Sprinter weer nwe apk en onderhoud gehad en wisselen met de bakwagen.',"{'type': 'Point', 'coordinates': [4.7969, 52.3003]}"
b'Mon Dec 18 15:31:47 +0000 2017',9.42779E+17,1166383453,b'Trendinalia NL',b'\xe2\x92\x88 #MyMentalHealthIn5Words\n\xe2\x92\x89 Jonghyun\n\xe2\x92\x8a #IKEA\n\xe2\x92\x8b Politicus\n\xe2\x92\x8c #feestdagen\n\xe2\x92\x8d #voltooidleven\n\xe2\x92\x8e Turkey\n\xe2\x92\x8f #glazenhuis030\n\xe2\x92\x90\xe2\x80\xa6 https://t.co/lxgv7hh2YH',"{'type': 'Point', 'coordinates': [4.90028742, 52.36643964]}"
b'Mon Dec 18 15:32:11 +0000 2017',9.4278E+17,2954890607,b'Andrzej_E_M \xf0\x9f\x87\xac\xf0\x9f\x87\xaa',"b'@masha8423 @AniaWloch I po co taki cz\xc5\x82owiek \xc5\xbcyje, jak ten chwast..'","{'type': 'Point', 'coordinates': [4.87977992, 52.3578864]}"
b'Mon Dec 18 15:32:27 +0000 2017',9.4278E+17,189168624,b'Roland Tameling',"b'Dankjewel voor je vriendelijke woorden, Tom. Wij hebben nu bewust gekozen voor het menselijke verhaal, maar die tec\xe2\x80\xa6 https://t.co/Hg2B58DCvs'","{'type': 'Point', 'coordinates': [5.2647016, 52.3507849]}"
b'Mon Dec 18 15:32:35 +0000 2017',9.4278E+17,1110223134,b'mads jantz',b'going through the anne frank house literally broke my heart',"{'type': 'Point', 'coordinates': [4.88969, 52.37403]}"
b'Mon Dec 18 15:32:42 +0000 2017',9.4278E+17,59720046,b'Robert Rijnders',b'Yes. And fuck @Strava for largely ignoring indoor riding. https://t.co/1HikW5A7I0',"{'type': 'Point', 'coordinates': [4.88703, 52.36076]}"
b'Mon Dec 18 15:33:28 +0000 2017',9.4278E+17,1106725806,b'Marjo',b'@RTLnieuws Tsss je hebt zelf iemand nodig joh. Koekoek',"{'type': 'Point', 'coordinates': [4.76201, 52.3094]}"
b'Mon Dec 18 15:33:34 +0000 2017',9.4278E+17,121493492,b'DANNYonPC',b'So every time i suicide or exit my EOD bot in BF4 it crashes \n\n#BestGameEver',
b'Mon Dec 18 15:33:40 +0000 2017',9.4278E+17,984315848,"b""Luke O'Faolain""","b""Surprised they're not selling tickets on Ticketmaster... https://t.co/T1xK7fw1wc""",
b'Mon Dec 18 15:33:44 +0000 2017',9.4278E+17,32481162,b'Marcel GIACOMINI',b'Oracle to buy Melbourne company founded over squash game for $1.6b https://t.co/3lsWNadKmV via @watoday',
b'Mon Dec 18 15:33:58 +0000 2017',9.4278E+17,244129127,b'CinSanity FIT',b'It\xe2\x80\x99s (still) MOTIVATIONAL MINDSET MONDAY!!!\n\nJust STOP \xe2\x9c\x8b\xf0\x9f\x8f\xbe\xf0\x9f\x9b\x91 and think about\xe2\x80\xa6 https://t.co/wdivpAtYj5',
b'Mon Dec 18 15:34:38 +0000 2017',9.4278E+17,121493492,b'DANNYonPC',"b""@bnarsalah_97 Thats why, he's bad https://t.co/k2yd5HA620""",
b'Mon Dec 18 15:34:49 +0000 2017',9.4278E+17,2893853873,b'toni',b'Este m\xc3\xaas n consegui comprar meu fio tive q comprar presentes para fam\xc3\xadlia mas pr\xc3\xb3ximo m\xc3\xaas vai ser meu \xf0\x9f\x98\x8b',
b'Mon Dec 18 15:34:59 +0000 2017',9.4278E+17,39748554,b'Olfertjan Niemeijer',b'@nielsgeugjes @Maarten_Leeuwis Heeft hij geen stadionverbod??',
b'Mon Dec 18 15:35:07 +0000 2017',9.4278E+17,21847122,b'Annemieke Deering',b'@GreetzNL Hi. Inmiddels einde dag en ook van jullie niets meer gehoord. Help?',
b'Mon Dec 18 15:35:10 +0000 2017',9.4278E+17,545315964,b'Jordan Bolger',b'\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8aon\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xe2\x80\x99s',
b'Mon Dec 18 15:35:21 +0000 2017',9.4278E+17,2948728685,b'VV17',b'Door mijn tripje Leeds nu pas toegekomen aan #expeditierobinson maar ben wel een beetje van @ShellySterk gaan houden hoor',
b'Mon Dec 18 15:35:25 +0000 2017',9.4278E+17,7.32342E+17,b'Ronald van der Meer',b'Here are the lessons a few of us in #infosec learned from 2017. we can only hope organizations everywhere internali\xe2\x80\xa6 https://t.co/MchD1DLCaB',
b'Mon Dec 18 15:35:56 +0000 2017',9.4278E+17,1572434216,b'Marijke Drogt',b'Dapper en de enige juiste reactie! https://t.co/NTKhW0IXac',
b'Mon Dec 18 15:36:12 +0000 2017',9.42781E+17,821885262,b'youssra',b'@EoghanFromTaken @RichieFromTaken love them hairy hands',
b'Mon Dec 18 15:36:17 +0000 2017',9.42781E+17,94999188,b'Xander Bartels',b'@JesseMcCartney Awesome',
b'Mon Dec 18 15:36:57 +0000 2017',9.42781E+17,86033550,b'\xe2\x89\xa1nsger Kotterink',b'Over een paar dagen weer lekker uit m\xe2\x80\x99n slof schieten op het NK \xf0\x9f\x96\x96\xf0\x9f\x8f\xbc\n\xf0\x9f\x93\xb8: kjvoverbeeke @\xe2\x80\xa6 https://t.co/hLJojNBSi5',
b'Mon Dec 18 15:37:06 +0000 2017',9.42781E+17,237872146,b'\xc5\x82\xe0\xb8\x84c\xce\xb5\xd1\x8fd\xe0\xb8\x84',b'chocada e triste https://t.co/q0DEdYsclh',
b'Mon Dec 18 15:37:22 +0000 2017',9.42781E+17,121493492,b'DANNYonPC',"b'Longshot, does anyone have footage of the little teddybear on Caspian border? \n\nAnd if yes, could you upload it on\xe2\x80\xa6 https://t.co/b4jHnthkkM'",
b'Mon Dec 18 15:37:24 +0000 2017',9.42781E+17,1166383453,b'Trendinalia NL',"b""The hashtag #rodvvv took the 9th place in the Top20 of Netherlands's Trends for Sunday 17: https://t.co/THQMCFu0nX #trndnl""",
b'Mon Dec 18 15:37:29 +0000 2017',9.42781E+17,325548512,b'Ana\xc3\xafs Cortez-Reina',b'@merelymoeke @SnarfxFrans Amen!',
b'Mon Dec 18 15:37:59 +0000 2017',9.42781E+17,94517962,b'Maika Kobayashi',b'\xe8\x9d\xb6\xe3\x82\x92\xe8\xbf\xbd\xe3\x81\x84\xe3\x81\x8b\xe3\x81\x91\xe7\xbe\xa4\xe3\x81\x8b\xe3\x82\x89\xe5\xa4\x96\xe3\x82\x8c\xe3\x80\x81\xe5\xb7\x9d\xe3\x81\xab\xe8\xa6\x8b\xe6\x83\x9a\xe3\x82\x8c\xe6\x8c\xaf\xe3\x82\x8a\xe8\xbf\x94\xe3\x82\x8c\xe3\x81\xb0\xe4\xb8\x80\xe4\xba\xba\xe3\x80\x82\xe5\xa4\xa2\xe8\xbf\xbd\xe3\x81\x86\xe3\x82\x82\xe3\x81\xae\xe3\x81\xaf\xe7\x8b\xac\xe3\x82\x8a\xe3\x80\x82\xe5\x8e\xbb\xe3\x82\x8b\xe8\x80\x85\xe3\x81\xae\xe8\xb6\xb3\xe9\x9f\xb3\xe3\x81\xab\xe3\x82\x82\xe6\xb0\x97\xe4\xbb\x98\xe3\x81\x8b\xe3\x81\x9a\xe5\xa5\xbd\xe3\x81\x8d\xe6\x94\xbe\xe9\xa1\x8c\xe7\x94\x9f\xe3\x81\x8d\xe3\x81\xa6\xe3\x81\x8a\xe3\x81\x84\xe3\x81\xa6\xe3\x80\x8c\xe5\xaf\x82\xe3\x81\x97\xe3\x81\x84\xe3\x80\x8d\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe3\x80\x81\xe3\x81\x8d\xe3\x81\xa3\xe3\x81\xa8\xe7\xa7\x81\xe3\x81\xaf\xe8\xa8\x80\xe3\x81\x86\xe8\xb3\x87\xe6\xa0\xbc\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x84\xe3\x80\x82 https://t.co/x5Kl1mme9u',
b'Mon Dec 18 15:38:01 +0000 2017',9.42781E+17,279931495,b'Ronnie Zijp \xe2\x9c\x96\xe2\x9c\x96\xe2\x9c\x96',b'@molpha_ @AmsterdamNL Vond je het Shell terrein vroeger het neusje van de zalm dan? Er ontstaat daar nu een stedeli\xe2\x80\xa6 https://t.co/TlAgAqzr9v',
b'Mon Dec 18 15:38:12 +0000 2017',9.42781E+17,177317648,b'Yvet',b'Het moment dat je oude best vriendin ziet lopen en meteen de andere kant op loopt..',
