date,tweetid,userid,username,text
b'Mon Dec 18 09:25:39 +0000 2017',9.43E+17,2188169425,b'ALK',b'Le mot du jour de Monsieur tALK \n\nune bague  /  a ring\n\n[oohn bahg]\n\n#ALK #FLE #learnfrench\xe2\x80\xa6 https://t.co/hCsaeiEkVt'
b'Mon Dec 18 09:25:41 +0000 2017',9.43E+17,591538089,b'ThroughTheThirds Ltd',"b'Beauty \n\nThrough The Thirds Ltd \n""People, ambition and performance\' https://t.co/NLwovDe1zs'"
b'Mon Dec 18 09:25:43 +0000 2017',9.43E+17,3182803352,b'Golda Meir',b'*fangirling* https://t.co/TuYVgfHijc'
b'Mon Dec 18 09:25:43 +0000 2017',9.43E+17,17806490,b'Ladyloki',b'#Missy and #donnanoble on the mulled cider. What a weekend that turned out to be... #doctorwho\xe2\x80\xa6 https://t.co/e3NcoFhINw'
b'Mon Dec 18 09:25:45 +0000 2017',9.43E+17,20613520,b'Emmy\xf0\x9f\x99\x83',b'4.5 days left at work then a nice 10days off \xf0\x9f\x98\x8d\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd'
b'Mon Dec 18 09:25:47 +0000 2017',9.43E+17,21474422,b'G.I.T. Games',"b'16 cel\xc3\xb3w na minut\xc4\x99. ""Bia\xc5\x82a \xc5\x9amier\xc4\x87"", jeden z najlepszych snajper\xc3\xb3w w historii. https://t.co/DrikE8iRxT'"
b'Mon Dec 18 09:25:50 +0000 2017',9.43E+17,9.11E+17,b'Richard S Pearson',b'@theecjramone - this made me laugh with all the family stuff of yours lately \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x98\x81 https://t.co/hEM7MLgIKR'
b'Mon Dec 18 09:25:50 +0000 2017',9.43E+17,15272106,b'the blight pours out of me',"b""Am I a dismissive prick for losing any sense of seriousness in a paper on the emergence of 'latinx' when it kicks o\xe2\x80\xa6 https://t.co/tRBnySQeIy"""
b'Mon Dec 18 09:25:50 +0000 2017',9.43E+17,116512271,b'Ran Stallard',b'When you see someone smiling to themselves and you\xe2\x80\x99re just like \xe2\x80\x9cawwwww what are you thinking about ey?\xe2\x80\x9d \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f'
b'Mon Dec 18 09:25:51 +0000 2017',9.43E+17,2980744289,b'Afrika',b'@Zuko_Godlimpi Anje wona ekuseni kangaka!! Hayi Zuko makhe ndikhulule izihlangu nejezi ndiyohamba kweli khephu leli\xe2\x80\xa6 https://t.co/xZ44NFee78'
b'Mon Dec 18 09:25:52 +0000 2017',9.43E+17,241338813,b'Andy TTID',b'Morning \n#Ashes gone then\nVery poor from England'
b'Mon Dec 18 09:25:52 +0000 2017',9.43E+17,426060097,b'lil seagull \xf0\x9f\x8c\xaa',"b'Now that you are gone, I kind of feel as if I\xe2\x80\x99m straying from the right path more and more'"
b'Mon Dec 18 09:25:55 +0000 2017',9.43E+17,292324060,b'David Parkinson',b'At the @SKA_telescope cosmology SWG meeting at @QMUL this week. This is Mario\xe2\x80\x99s view of the science goals for cosmo\xe2\x80\xa6 https://t.co/T5rDmhyDlL'
b'Mon Dec 18 09:25:56 +0000 2017',9.43E+17,521500590,b'Ray Bennison',b'Do we stay or do we go home. Let\xe2\x80\x99s stay &amp; show a bit of fight. #Ashes2017 @ECB_cricket @MichaelVaughan'
b'Mon Dec 18 09:25:56 +0000 2017',9.43E+17,16988689,b'\xe2\x99\xa1 Gloom Girl \xe2\x99\xa1',"b""He's a fine, fine hologram, oh but he'll never be a real man. \xe2\x9c\xa8"""
b'Mon Dec 18 09:25:57 +0000 2017',9.43E+17,8.08E+17,"b'The Glades, Bromley'",b'If there is anyone in the Kent / South London area out Grotto is fully accessible \xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\xa4\xb6\xf0\x9f\x8e\x81 https://t.co/aaSeeSzSCq'
b'Mon Dec 18 09:26:01 +0000 2017',9.43E+17,8.61E+17,b'Reality & Positivity',"b""There's a lot of reasearch on how pets can help with #depression #anxiety #bipolar and many other #mentalhealth pro\xe2\x80\xa6 https://t.co/5u6z2wv0oi"""
b'Mon Dec 18 09:26:02 +0000 2017',9.43E+17,101513827,b'Paul Hunter',b'Chilly Christmas lights at Budapest #meatfest https://t.co/y39drkojBH'
b'Mon Dec 18 09:26:07 +0000 2017',9.43E+17,111324164,b'Tracey Rose',b'Spending day @FionaCLoud @D_W_Marshall @kidneycareuk @NKF_UK @BritRenalSoc discussing #transport for #kidney #patients'
b'Mon Dec 18 09:26:08 +0000 2017',9.43E+17,2914135876,b'Philip Vincent Perre',b'It\xe2\x80\x99s officially that time folks. My 14 day fitness challenge starts now! You have 24 hours to complete challenge.\xe2\x80\xa6 https://t.co/XCfa1aFFRY'
b'Mon Dec 18 09:26:10 +0000 2017',9.43E+17,337954839,b'\xf0\x9f\x8e\x84 All I Want For Richard Is You \xf0\x9f\x8e\x84',"b""I'm not not into this https://t.co/3D8WsLktki"""
b'Mon Dec 18 09:26:11 +0000 2017',9.43E+17,53874435,b'Louise Allain',b'No worse than the Vatican\xe2\x80\x99s I suppose.. \xf0\x9f\xa4\xad https://t.co/BvnGNhNbII'
b'Mon Dec 18 09:26:11 +0000 2017',9.43E+17,1863291,b'Tobias Sturt',b'Morning! @ Jonestown https://t.co/wa8AX1q8RR'
b'Mon Dec 18 09:26:13 +0000 2017',9.43E+17,19826938,b'Dante Banks',"b""@M_Z_Harrison Didn't know you lived in Dibley? \n\nWatch out for the puddle, it's eight feet deep."""
b'Mon Dec 18 09:26:16 +0000 2017',9.43E+17,48295470,b'KHABONINA\xe2\x84\xa2',b'My fave hangout spot up in here ... \xf0\x9f\x92\x83\xf0\x9f\x8f\xbe@boxparkcroydon ! Food \xe2\x9c\x85\nMusic \xe2\x9c\x85\nCrowd \xe2\x9c\x85\n\n#DaciousInLondon \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 https://t.co/unNEytAuoO'
b'Mon Dec 18 09:26:18 +0000 2017',9.43E+17,18018872,b'Kiki Sprinkles\xe2\x80\xa2\xc2\xb0\xe2\x80\xa2',"b'Steven Scott, Senior Google AI research. \nhttps://t.co/zK8BWCvfCA'"
b'Mon Dec 18 09:26:19 +0000 2017',9.43E+17,558945744,b'Pablo',b'@sakib039 Did you get tickets?'
b'Mon Dec 18 09:26:20 +0000 2017',9.43E+17,3995239588,b'.',b'Shut up Lisa https://t.co/yn6Flbmaa8'
b'Mon Dec 18 09:26:23 +0000 2017',9.43E+17,921158370,"b""The Cookie's room""","b'Les gagnants choisissent des actions sur le long terme, le reste choisis sur le court\xe2\x80\xa6 https://t.co/zwhRBe5H60'"
b'Mon Dec 18 09:26:24 +0000 2017',9.43E+17,3201180394,b'Mark Jubb',"b'To all the cyclists of the UK. If you\xe2\x80\x99re going to use roads after dark, put some lights on your bike and don\xe2\x80\x99t wear\xe2\x80\xa6 https://t.co/4MmUJQu39l'"
b'Mon Dec 18 09:26:27 +0000 2017',9.43E+17,208610451,b'Miguel Bento \xf0\x9f\x8c\x8d',b'Spioiler #StarWarsTheLastJedi matam o Chewbacca !! https://t.co/HeHbgnOrBX'
b'Mon Dec 18 09:26:35 +0000 2017',9.43E+17,18796044,b'raphkun',"b""I'm at @StarbucksUk in London, Greater London https://t.co/fvDKDBVVNF"""
b'Mon Dec 18 09:26:37 +0000 2017',9.43E+17,485663707,b'James Cosgrove',b'No filter necessary this morning. https://t.co/wXuJRNk2oV'
b'Mon Dec 18 09:26:41 +0000 2017',9.43E+17,2309840296,b'Graeme',b'Morning! https://t.co/8onQSYwotG'
b'Mon Dec 18 09:26:42 +0000 2017',9.43E+17,1924489560,b'Andrew Moody',"b'#NowPlaying ""Wild Thoughts"", DJ Khaled ft. Rihanna... #SmokingIsCool'"
b'Mon Dec 18 09:26:42 +0000 2017',9.43E+17,1430197849,b'Get Out More',"b'4 WEEKS: Money Smart - A Free budgeting workshop, croydon residents at Fairchildes Childrens Centre Hub https://t.co/9h7hORu04J #Croydon'"
b'Mon Dec 18 09:26:43 +0000 2017',9.43E+17,173975577,b'BoogieTown OUT NOW',b'\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/vOoEzpLNXK'
b'Mon Dec 18 09:26:53 +0000 2017',9.43E+17,488373574,b'Alessiaa. \xf0\x9f\x8e\xad\xf0\x9f\x8c\xb9',b'I don\xe2\x80\x99t count myself as lucky at the fact that I don\xe2\x80\x99t gain weight easily with the amount of food I eat. \xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x92\x94'
b'Mon Dec 18 09:26:57 +0000 2017',9.43E+17,2519021,b'Gary Gale',b'Current status - catapulting @ Future Cities Catapult https://t.co/vhlkscwbu5'
b'Mon Dec 18 09:26:58 +0000 2017',9.43E+17,9.26E+17,b'Milica Marjanovic',b'Alistair recently started working with an amazingly supportive local business owner-  lovely Josie @purenestcafe Lo\xe2\x80\xa6 https://t.co/UbObSVvAbm'
b'Mon Dec 18 09:26:59 +0000 2017',9.43E+17,3182803352,b'Golda Meir',b'You are the sunshine of my life'
b'Mon Dec 18 09:26:59 +0000 2017',9.43E+17,27840475,b'HJG',"b'Very well put together video, spare 2mins and give it a watch #plastic #waste https://t.co/FmxTtFUzVq'"
b'Mon Dec 18 09:27:05 +0000 2017',9.43E+17,762389527,b'Mr Man',"b'With all the free time @paulpogba has, he should go and talk to his boy about why dressing in blackface is a bad idea in 2017'"
b'Mon Dec 18 09:27:05 +0000 2017',9.43E+17,9.05E+17,b'\xd0\x98\xd0\xb2\xd0\xb0\xd0\xbd',"b""@Tikititime @gardengirllucy Doesn't that make the resemblance that you noticed a little bit awks?"""
b'Mon Dec 18 09:27:11 +0000 2017',9.43E+17,35183530,b'Juicy\xf0\x9f\x87\xac\xf0\x9f\x87\xa7Jenny',b'Definitely NSFW! And you might want to turn the volume down too \xf0\x9f\x98\x9c https://t.co/Bay87t8gXD'
b'Mon Dec 18 09:27:12 +0000 2017',9.43E+17,3294067299,b'Classified Freaks',"b""Who's getting chased now?\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nFind out in our new episode!\xf0\x9f\x98\x8e\xf0\x9f\x8e\xac\xf0\x9f\x93\xbd\n#ClassifiedFreaks #indiefilm #superhero https://t.co/WLbvmrQOwy"""
b'Mon Dec 18 09:27:18 +0000 2017',9.43E+17,2715932967,b'Jay',b'Herrera SBC hopefully \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb'
b'Mon Dec 18 09:27:19 +0000 2017',9.43E+17,136053368,"b""Dave O'F""",b'You know if people on my TL weren\xe2\x80\x99t complaining about those complaining about TLJ I\xe2\x80\x99d be blissfully unaware of this\xe2\x80\xa6 https://t.co/PDxNmBuVGU'
b'Mon Dec 18 09:27:20 +0000 2017',9.43E+17,7.44E+17,b'Ziggy singh',b'@HarpreetUK proper old school anthem \xf0\x9f\x94\x8a'
b'Mon Dec 18 09:27:20 +0000 2017',9.43E+17,42045716,b'Fred Foster',"b'Now that all of the snow has cleared up, Elvis seems to be making more of his own.  This mess is\xe2\x80\xa6 https://t.co/FpfSmLnbU5'"
b'Mon Dec 18 09:27:21 +0000 2017',9.43E+17,17865252,b'Dom Joly',b'When @nqtv contacted me out of the blue after 17 years asking to do a collaboration. Purely coincidental that this\xe2\x80\xa6 https://t.co/nj7M0B5ZlR'
b'Mon Dec 18 09:27:22 +0000 2017',9.43E+17,136215912,b'St Matthew Academy',b'Pupils and staff enjoyed a festive Christmas lunch on Friday. Thank you to the catering team for doing such a great\xe2\x80\xa6 https://t.co/JYbb1pqS5B'
b'Mon Dec 18 09:27:22 +0000 2017',9.43E+17,3995239588,b'.',"b'More eloquent than your racism, bitch https://t.co/qVPoBUkB9v'"
b'Mon Dec 18 09:27:26 +0000 2017',9.43E+17,43077278,b'John Crace',b'@willsmithwriter @mariecarberry Thank you Will'
b'Mon Dec 18 09:27:27 +0000 2017',9.43E+17,14685741,b'Henrietta Knight \xf0\x9f\x8c\xbb',b'@drinkdevil40 @mansellmum @Janeopot @Adrienne65 @capiegirl @owlbird How festive. I am going to start knitting my sp\xe2\x80\xa6 https://t.co/4JdKlheHOb'
b'Mon Dec 18 09:27:28 +0000 2017',9.43E+17,174230433,b'Julian Patterson',b'@HPIAndyCowper xxxxxxxxxxxxxxxxxxx https://t.co/UquRVlvVSm'
b'Mon Dec 18 09:27:28 +0000 2017',9.43E+17,342672508,b'Ember To Inferno.',b'So happy that we got to sleep in past 6am today'
b'Mon Dec 18 09:27:30 +0000 2017',9.43E+17,44690997,b'James Parkes',b'Do not cough in my face'
b'Mon Dec 18 09:27:30 +0000 2017',9.43E+17,220087775,b'Robert Brady\xf0\x9f\x87\xac\xf0\x9f\x87\xa7',"b'Yet another Muslim, who hates this country.'"
b'Mon Dec 18 09:27:32 +0000 2017',9.43E+17,73671161,b'\xf0\x9f\x91\x91',"b""I'm at Oxford Circus London Underground Station - @tfltravelalerts in London, Greater London https://t.co/UKWW74Iick"""
b'Mon Dec 18 09:27:34 +0000 2017',9.43E+17,558945744,b'Pablo',b'@sakib039 Don\xe2\x80\x99t fuck about \xf0\x9f\x98\x82'
b'Mon Dec 18 09:27:34 +0000 2017',9.43E+17,305647917,b'Edina Monsoon',"b'Legit been up most of the night with anxiety ugh, trying to remedy this by forcing the cat to spend time with me'"
b'Mon Dec 18 09:27:36 +0000 2017',9.43E+17,8.83E+17,b'Hawk Hawkins',b'When the NFL is fining players 50k for hits up high most players are going to save their coins and hit in the legs\xe2\x80\xa6 https://t.co/dpD4Ws2OMC'
b'Mon Dec 18 09:27:37 +0000 2017',9.43E+17,2759249945,b'G\xf0\x9f\x91\x80nerlover69',b'@arsenalnewsasit @AFCGraMaChroi @Pieshopjohn Good morning I am a moving GIF! Beats I robot! \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/rJx9otwxvy'
b'Mon Dec 18 09:27:39 +0000 2017',9.43E+17,3227795829,b'Rachel Christmas Rabbit\xf0\x9f\x90\x87\xf0\x9f\x8d\xab\xf0\x9f\x8d\xbe',b'@purpilmonkee @Marco_P_Shite @CraigmckCraig Are you Irish then Monkey Chops?'
b'Mon Dec 18 09:27:43 +0000 2017',9.43E+17,2363887313,b'BoozeyFluzey',b'@mac49mac @TheHumaneLeague Carrick it\xe2\x80\x99s a beef stew...'
b'Mon Dec 18 09:27:43 +0000 2017',9.43E+17,373416485,b'\xe2\x99\xa1 larn \xe2\x99\xa1',b'I should be in a lecture xxxx'
b'Mon Dec 18 09:27:43 +0000 2017',9.43E+17,247291967,b'W&N',"b'It may be the week before Christmas but we\xe2\x80\x99re still beavering away, getting finished copies of our fabulous 2018 bo\xe2\x80\xa6 https://t.co/tmVZ57qOuj'"
b'Mon Dec 18 09:27:44 +0000 2017',9.43E+17,208610451,b'Miguel Bento \xf0\x9f\x8c\x8d',b'Campanha para o candidato unico? \xf0\x9f\x98\x82 https://t.co/Bavfu58hTl'
b'Mon Dec 18 09:27:48 +0000 2017',9.43E+17,239103442,b'ruth claire',b'Yeah I know but seriously. Where did it all go? https://t.co/o8yqsYcglw'
b'Mon Dec 18 09:27:49 +0000 2017',9.43E+17,424590567,b'Alessandro Giudici',b'Is this a joke? https://t.co/7azzSfPrkG'
b'Mon Dec 18 09:27:50 +0000 2017',9.43E+17,8.08E+17,"b'The Glades, Bromley'",b'Love the pictures - thank you. https://t.co/q5728yanu7'
b'Mon Dec 18 09:27:51 +0000 2017',9.43E+17,944584338,b'\xf0\x9f\x8c\xb2Turkey Durkey\xf0\x9f\x8c\xb2',b'I\xe2\x80\x99m scared my suitcase won\xe2\x80\x99t fit on the train'
b'Mon Dec 18 09:27:51 +0000 2017',9.43E+17,891071172,b'Affinitus',"b""Your customers/suppliers are quire rightly the heart of your #freshproduce business, whether you're in #foodservice\xe2\x80\xa6 https://t.co/xHA6d6OIJW"""
b'Mon Dec 18 09:27:55 +0000 2017',9.43E+17,1266803563,b'Trendinalia UK',"b""Trend Alert: 'Ashes'. More trends at https://t.co/do7Hdxwcnc #trndnl https://t.co/aGm0qBMmyE"""
b'Mon Dec 18 09:27:55 +0000 2017',9.43E+17,102698164,b'Maxim',b'@LouBerwick @Custardkasper This is amazing \xf0\x9f\x98\xae'
b'Mon Dec 18 09:27:57 +0000 2017',9.43E+17,1916278094,b'nileyamber',b'No man is an island'
b'Mon Dec 18 09:27:58 +0000 2017',9.43E+17,1266803563,b'Trendinalia UK',b'Trend Alert: #InternationalMigrantsDay. More trends at https://t.co/do7Hdxwcnc #trndnl https://t.co/rA6gUVndof'
b'Mon Dec 18 09:27:58 +0000 2017',9.43E+17,611460035,b'\xf0\x9f\xa6\x8c\xf0\x9f\x8e\x84\xe2\x98\x83\xef\xb8\x8f\xf0\x9f\x8e\x84Ant Casali \xf0\x9f\x8e\x85\xe2\x9d\x84\xf0\x9f\x8e\x85\xf0\x9f\xa6\x8c',b'@MsGoonerToni Do it kidda \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'
b'Mon Dec 18 09:27:59 +0000 2017',9.43E+17,1170128251,b'Trendinalia',b'The longest Trends for Sunday 17 in Worldwide was 31 characters: https://t.co/RoyFwu6UaK #trndnl'
b'Mon Dec 18 09:27:59 +0000 2017',9.43E+17,305577967,b'Emily Neil',b'Can\xe2\x80\x99t wait to see my Centre PAC family today \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
b'Mon Dec 18 09:28:02 +0000 2017',9.43E+17,19701760,b'Philip Whitehouse',b'@graemewearden lack of BTC volume and concentration BTC in individual ownership plus futures resolved on price plus\xe2\x80\xa6 https://t.co/2g6yjUcpIb'
b'Mon Dec 18 09:28:04 +0000 2017',9.43E+17,19722043,b'Danny Dan Dan',b'@owl1867 @ifyouseebeth @_laurenvma I MISS JOE \xe2\x9d\xa4\xf0\x9f\x98\x82'
b'Mon Dec 18 09:28:04 +0000 2017',9.43E+17,9.04E+17,b'John \xf0\x9f\x8c\x9f \xf0\x9f\x87\xac\xf0\x9f\x87\xa7',b'@neal_sousbois @goldieloxx1 Seconded'
b'Mon Dec 18 09:28:05 +0000 2017',9.43E+17,91807061,b'Olga Baby',b'#illustration #myartwork #childrensbook #funstory #drawings for\xe2\x80\xa6 https://t.co/K2wXx5Eo6J'
b'Mon Dec 18 09:28:06 +0000 2017',9.43E+17,21929659,b'Paul Licorish',b'Star Wars the Last Jedi European premier Red Carpet \nhttps://t.co/2YwGiGwAYf\n@Disney @StarWars @ADaniels3PO\xe2\x80\xa6 https://t.co/7qmNqUsKJv'
b'Mon Dec 18 09:28:12 +0000 2017',9.43E+17,21762842,b'TMJ- LON Health Jobs',"b'Want to work in #Sidcup, England? View our latest opening: https://t.co/5BmbDVNSYQ #Healthcare #Job #Jobs #Hiring #CareerArc'"
b'Mon Dec 18 09:28:13 +0000 2017',9.43E+17,400840935,b'wildes cheese',b'Good Morning! Day 18. Who\xe2\x80\x99s behind the door today? #justfabulous #liberace https://t.co/EsR9Ua0jhs'
b'Mon Dec 18 09:28:17 +0000 2017',9.43E+17,616307352,b'Adam Payne',b'Iain Duncan Smith talks down British business https://t.co/NZ5IY45Jm2'
b'Mon Dec 18 09:28:18 +0000 2017',9.43E+17,355487849,b'Ken Russell #31',b'Catch myself &amp; @dj_craigb this Friday @Walkchelmsford \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\n\nChristmas Special - 9pm till late \n\n\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbc'
b'Mon Dec 18 09:28:18 +0000 2017',9.43E+17,465378459,b'Setsu',b'Also always read before you post because somehow I didn\xe2\x80\x99t write sick at first. The s was a d. We avoided a very awk\xe2\x80\xa6 https://t.co/rNsnanqeSA'
b'Mon Dec 18 09:28:18 +0000 2017',9.43E+17,8.08E+17,"b'The Glades, Bromley'",b'Great pictures - glad you had a good time! https://t.co/1KulIAKb1u'
b'Mon Dec 18 09:28:18 +0000 2017',9.43E+17,444493657,b'RickyG89',b'@Baz1980WHU Ive had to settle for ticket in Arsenal end! #Ironsssssss \xe2\x9a\x92\xe2\x9a\x92\xe2\x9a\x92\xe2\x9a\x92'
b'Mon Dec 18 09:28:19 +0000 2017',9.43E+17,285461169,b'\xe2\x80\x9cABDULLAHI\xe2\x80\x9d',b'@SenpaiWchalla \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/EwVBjtL2oL'
b'Mon Dec 18 09:28:19 +0000 2017',9.43E+17,1353807709,b'visit theatres',b'Theatre tours always popular - book in advance to make sure you get a place !\n#visitTheatres\n\xf0\x9f\x8e\x84 https://t.co/q628qQyc4R'
b'Mon Dec 18 09:28:21 +0000 2017',9.43E+17,93465895,b'Jack Tutte',b'@CollyerTwins @HeathHeatherTea Make it so'
b'Mon Dec 18 09:28:22 +0000 2017',9.43E+17,66164303,b'Nat',b'The trains are so messed up that I\xe2\x80\x99ve watched the entire #TheApprenticeFinal on the platform \xf0\x9f\x99\x84 #mess #southeastern #tirednow'
b'Mon Dec 18 09:28:23 +0000 2017',9.43E+17,125954158,b'Pushpa Makwana',b'HOw do I add my point on to Beauty card online?\n@Debenhams'
b'Mon Dec 18 09:28:27 +0000 2017',9.43E+17,171908024,b'Rachel',"b'@JackWills_Help I have received the wrong size, trying to speak to someone on your online chat but it\xe2\x80\x99s offline \xf0\x9f\x99\x84'"
b'Mon Dec 18 09:28:26 +0000 2017',9.43E+17,574503047,b'James D',b'@kirstyles It\xe2\x80\x99s its rarity rather than its tracklist tbh - it\xe2\x80\x99s worth a few hundred \n\nhttps://t.co/eHEszUxmpO'
b'Mon Dec 18 09:28:27 +0000 2017',9.43E+17,53976444,b'Gregor Gilmore',"b'Whoops!!! Great reaction though, Your class big man \xf0\x9f\x98\x82@SkySportsNews https://t.co/1fUeoFqeeP'"
b'Mon Dec 18 09:28:30 +0000 2017',9.43E+17,3067785442,b'C R Stillman-Lowe',"b'@WatsonMeriel @discarding_imgs @GallicaBnF @laBnF The three ""rejects"" at the back are an ill-favoured bunch, indeed!'"
b'Mon Dec 18 09:28:33 +0000 2017',9.43E+17,2846917744,b'Abi \xf0\x9f\x8c\x9b',"b'Despite having a fab weekend in London, I\xe2\x80\x99m absolutely loving being home. Starting my Monday\xe2\x80\xa6 https://t.co/Tv0Pxjf5tQ'"
b'Mon Dec 18 09:28:34 +0000 2017',9.43E+17,20302510,b'Mr Natwarlal',b'@londonyogini786 @sagarikaghose @narendramodi Moral victory even after losing Himachal \xf0\x9f\x98\x82'
b'Mon Dec 18 09:28:37 +0000 2017',9.43E+17,558945744,b'Pablo',"b'@sakib039 Man like, have fun g'"
b'Mon Dec 18 09:28:39 +0000 2017',9.43E+17,269280227,b'Kelly \xf0\x9f\xa6\x8a',b'Have you got your Christmas door #wreath ? \xf0\x9f\x8e\x84\xf0\x9f\x8d\xad @ Notting Hill https://t.co/pu4FWyT76q'
b'Mon Dec 18 09:28:39 +0000 2017',9.43E+17,360484543,b'Sarah WG',b'Just over 10 days til we hit the slopes #MondayMotivation \xf0\x9f\x99\x8c\n@StarlingBank \xf0\x9f\x92\xb3 \xe2\x9c\x85\nPassport \xe2\x9c\x85\nSunglasses \xf0\x9f\x95\xb6 \xe2\x9c\x85\nSki \xf0\x9f\x8e\xbf \xe2\x9c\x85 https://t.co/5Mjst1LKKQ'
b'Mon Dec 18 09:28:40 +0000 2017',9.43E+17,1440789697,b'Paul',"b'And Noah (@ Woking Community Hospital in Woking, Surrey) https://t.co/zN4v2i9bNo'"
b'Mon Dec 18 09:28:43 +0000 2017',9.43E+17,31406512,b'Mark Moss',b'@ECB_cricket Isn\xe2\x80\x99t it time to bring that Brexitshambles of a cricket team home immediately?'
b'Mon Dec 18 09:28:45 +0000 2017',9.43E+17,450719269,b'Manda Nicholls \xe2\x9d\xa4',b'@joemcelderry91 All the love for your Technicolour Tech Day! \xe2\x9d\xa4\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\x92\x9c #Josephuktour #MetroArena #Newcastle #JoeMcElderry'
b'Mon Dec 18 09:28:46 +0000 2017',9.43E+17,450216878,b'\xf0\x9f\x87\xb8\xf0\x9f\x87\xbeMiMo\xf0\x9f\x87\xb8\xf0\x9f\x87\xbe\xf0\x9f\x8f\xb4\xf0\x9f\x8f\xb3JUVE',b'@fadii55 \xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xd9\x8a\xd9\x83\xd9\x88\xd9\x86 \xd9\x85\xd8\xb9\xd9\x88\xd9\x86 \xd9\x88 \xd9\x8a\xd8\xad\xd9\x85\xd9\x8a\xd9\x87\xd9\x85..'
b'Mon Dec 18 09:28:46 +0000 2017',9.43E+17,3126238648,b'Abbie',b'On the way to our spa break\xf0\x9f\xa5\x82\xf0\x9f\x91\xab'
b'Mon Dec 18 09:28:51 +0000 2017',9.43E+17,2389617805,b'Rani GilL',"b'JK Sharma\n@jks7159\nHAPPY  MONDAY ,HAVE A SUPER DUPER WEEK #BE BLESSED https://t.co/jjE9EatKrS'"
b'Mon Dec 18 09:28:51 +0000 2017',9.43E+17,4024090221,b'Fay C',"b'Only plan A - Monday morning motivation @DrivenWomanNetw, excited about 2018 events! https://t.co/55OgHFaBql'"
b'Mon Dec 18 09:28:54 +0000 2017',9.43E+17,236109383,b'Javi Perconte',"b'\xe2\x80\x9cPens\xc3\xa9 que iba a morir a los 30\xe2\x80\x9d Contra todo pron\xc3\xb3stico, hoy cumple 74 a\xc3\xb1os. (Y espero que\xe2\x80\xa6 https://t.co/Oa13uaMpNW'"
b'Mon Dec 18 09:28:54 +0000 2017',9.43E+17,528789684,b'Iain Luke',b'NEW POST: Part 1 - Has #Fitspo become the new Thinspo? Check it out. \nLink in bio #IainLuke\xe2\x80\xa6 https://t.co/CS20ytR7up'
b'Mon Dec 18 09:28:56 +0000 2017',9.43E+17,96644473,b'Ascot Barclay Cyber',b'The total cost of cyber crime expected to hit US$6 trillion (\xc2\xa34.5 trillion) by 2021. This would make it the greates\xe2\x80\xa6 https://t.co/g1kboKDOBX'
b'Mon Dec 18 09:28:57 +0000 2017',9.43E+17,23783657,b'Barnet & Southgate',"b'@STYLEBARNET ,students ended the term in style raising money money for @crisis_uk with an #crisisxmasparty\xe2\x80\xa6 https://t.co/nM47R4tbON'"
